file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ValidateTest.java,org.apache.commons.lang3.ValidateTest$IsTrue$WithDoubleTemplate,innerclass,2,2,0,2,2,1,0,4,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,2,1,0,1,0,0,0,1,20,16,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\concurrent\LazyInitializerFailableCloserTest.java,org.apache.commons.lang3.concurrent.LazyInitializerFailableCloserTest,class,8,9,1,8,6,3,0,13,0,0.25,0.0,0.0,4,0,1,2,1,0,2,0,0,0,1,0,0,1,0,0,1,0,1,27,2,0,0,0,0,2,0,2,0,3,1,0,0,1,39,1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\concurrent\BackgroundInitializerSupplierTest.java,org.apache.commons.lang3.concurrent.BackgroundInitializerSupplierTest$SupplierBackgroundInitializerTestImpl,innerclass,6,6,0,6,5,4,0,6,6,0.0,0.0,0.0,4,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,1,0,2,0,3,0,3,1,0,0,2,51,28,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\builder\ReflectionToStringBuilderMutateInspectConcurrencyTest.java,org.apache.commons.lang3.builder.ReflectionToStringBuilderMutateInspectConcurrencyTest$InspectingClient,innerclass,2,2,0,2,2,1,0,1,0,0.0,1.0,1.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,1,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7,16,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\mutable\MutableShortTest.java,org.apache.commons.lang3.mutable.MutableShortTest,class,4,4,0,4,22,2,0,34,231,0.0,0.0,0.0,22,0,22,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,14,158,0,0,0,0,0,5,99,31,0,31,0,0,0,3,38,1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\BooleanUtilsTest.java,org.apache.commons.lang3.BooleanUtilsTest,class,6,6,0,6,92,2,0,73,4005,0.0,0.0,0.0,90,0,90,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,327,527,0,0,0,0,0,263,91,14,0,14,0,0,0,26,73,1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\builder\ReflectionToStringBuilderMutateInspectConcurrencyTest.java,org.apache.commons.lang3.builder.ReflectionToStringBuilderMutateInspectConcurrencyTest$TestFixture,innerclass,0,0,0,0,4,1,0,4,0,0.11111111,1.0,1.0,3,0,2,0,0,1,3,0,0,2,3,0,0,3,0,0,3,0,3,18,0,1,0,0,0,0,2,4,0,4,2,0,0,0,10,16,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\function\FailableBiFunction.java,org.apache.commons.lang3.function.FailableBiFunction,interface,7,13,6,7,3,1,0,3,3,0.6666667,0.0,0.0,3,1,0,0,0,3,3,0,0,0,1,0,0,0,0,1,0,0,1,11,2,0,0,0,0,2,0,1,0,3,0,0,0,2,57,1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\mutable\MutableByte.java,org.apache.commons.lang3.mutable.MutableByte,class,3,5,2,3,32,2,0,6,0,0.53225803,0.8731183,0.8731183,31,0,31,0,0,0,31,0,0,0,2,1,0,2,0,0,1,0,5,111,20,0,1,0,1,0,1,18,0,6,1,0,0,0,132,1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\concurrent\BackgroundInitializerTest.java,org.apache.commons.lang3.concurrent.BackgroundInitializerTest$CloseableCounter,innerclass,1,1,0,1,4,1,0,4,2,0.5,0.33333334,0.33333334,4,0,4,0,0,0,4,0,0,0,2,0,0,0,0,2,0,0,0,17,3,0,0,0,0,0,0,2,0,2,0,0,0,0,24,12,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\BooleanConsumerTest.java,org.apache.commons.lang3.function.BooleanConsumerTest,class,4,5,1,4,3,2,0,10,3,0.0,0.0,0.0,3,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,35,1,0,0,0,0,1,0,8,0,9,1,0,0,3,38,1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\concurrent\UncheckedTimeoutException.java,org.apache.commons.lang3.concurrent.UncheckedTimeoutException,class,1,4,3,1,1,5,0,0,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,6,0,0,0,0,0,0,1,1,0,1,0,0,0,0,34,1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringEscapeUtilsTest.java,org.apache.commons.lang3.StringEscapeUtilsTest,class,6,7,1,6,45,2,0,44,701,0.96052635,0.002016129,0.002016129,38,0,32,6,0,0,32,0,0,0,2,2,0,2,0,0,2,0,9,312,0,3,4,0,3,326,26,55,12,53,1,0,0,15,226,1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ValidateTest.java,org.apache.commons.lang3.ValidateTest$NotBlank$WithoutMessage,innerclass,2,2,0,2,8,1,0,6,28,0.0,0.0,0.0,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,12,0,4,0,4,0,0,0,4,35,16,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\concurrent\CallableBackgroundInitializerTest.java,org.apache.commons.lang3.concurrent.CallableBackgroundInitializerTest,class,5,5,0,5,4,2,0,8,6,0.75,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,1,0,1,0,0,1,0,3,36,0,0,0,1,0,3,4,6,0,6,1,0,1,2,61,1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\time\DateUtils.java,org.apache.commons.lang3.time.DateUtils,class,6,7,1,6,146,1,0,51,1768,0.9805555,7.256894E-4,7.256894E-4,60,59,53,7,0,0,53,0,0,0,12,12,11,1,0,0,12,0,94,488,63,5,37,1,3,34,63,78,25,43,6,0,2,0,422,1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\time\TimeZones.java,org.apache.commons.lang3.time.TimeZones,class,1,2,1,1,2,1,0,2,1,1.0,NaN,NaN,2,1,1,1,0,0,1,0,0,0,2,2,2,0,0,0,2,0,2,9,1,0,0,0,0,1,0,2,0,2,0,0,0,0,29,1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\Validate.java,org.apache.commons.lang3.Validate,class,5,25,20,5,110,1,0,40,1366,0.97551,0.004705882,0.004705882,53,52,51,2,0,0,51,0,0,0,20,20,0,20,0,0,20,0,81,279,24,2,6,0,0,32,15,25,0,25,2,0,0,1,254,1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\concurrent\EventCountCircuitBreaker.java,org.apache.commons.lang3.concurrent.EventCountCircuitBreaker$StateStrategyOpen,innerclass,3,3,0,3,4,2,0,4,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,20,26,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\event\EventListenerSupport.java,org.apache.commons.lang3.event.EventListenerSupport$ProxyInvocationHandler,innerclass,2,2,0,2,6,1,0,4,4,0.5,0.16666667,0.16666667,4,0,3,0,1,0,4,0,0,0,1,0,0,1,0,0,1,0,1,23,1,1,0,1,0,0,0,1,0,1,2,0,0,0,64,4,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\time\StopWatch.java,org.apache.commons.lang3.time.StopWatch$State,enum,0,0,0,0,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,4,0,0,40,2,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\builder\NoFieldNamesToStringStyleTest.java,org.apache.commons.lang3.builder.NoFieldNamesToStringStyleTest,class,8,8,0,8,13,2,0,23,0,0.23076923,0.5769231,0.5769231,13,0,13,0,0,0,13,0,0,0,2,0,0,2,0,0,2,0,23,93,0,0,0,0,0,88,23,19,46,13,0,0,0,0,42,1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\concurrent\LazyInitializerAnonClassTest.java,org.apache.commons.lang3.concurrent.LazyInitializerAnonClassTest,class,5,6,1,5,2,3,0,5,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,1,0,1,0,1,0,0,29,1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\function\IntToCharFunction.java,org.apache.commons.lang3.function.IntToCharFunction,interface,0,1,1,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\reflect\TypeUtilsTest.java,org.apache.commons.lang3.reflect.AClass$GClass,innerclass,2,2,0,2,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ValidateTest.java,org.apache.commons.lang3.ValidateTest$IsInstanceOf$WithMessage,innerclass,3,3,0,3,2,1,0,4,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,0,1,0,1,0,0,0,1,19,16,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ClassUtilsTest.java,org.apache.commons.lang3.ClassUtilsTest$8Named,innerclass,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\event\EventListenerSupportTest.java,org.apache.commons.lang3.event.EventListenerSupportTest,class,9,10,1,9,19,2,0,34,91,0.0,0.0,0.0,14,0,12,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,10,174,1,3,0,1,0,8,40,41,1,43,3,4,0,7,86,1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ClassUtilsTest.java,org.apache.commons.lang3.ClassUtilsTest$1Named,innerclass,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\builder\ToStringBuilderTest.java,org.apache.commons.lang3.builder.ToStringBuilderTest$SelfInstanceTwoVarsReflectionTestFixture,innerclass,2,2,0,2,3,1,0,1,3,0.6666667,0.0,0.0,3,0,2,0,0,1,3,0,0,0,2,0,0,2,0,0,2,0,1,13,2,0,0,0,0,2,0,2,0,2,0,0,0,0,15,26,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ObjectUtilsTest.java,org.apache.commons.lang3.ObjectUtilsTest,class,22,22,0,22,58,4,0,123,1486,0.92982465,0.033272836,0.03508772,57,0,57,0,0,0,58,0,0,0,7,7,0,7,0,0,7,0,344,539,1,0,0,0,0,163,95,83,9,83,1,0,4,44,165,1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ValidateTest.java,org.apache.commons.lang3.ValidateTest$ExclusiveBetween$WithComparable,innerclass,1,1,0,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,2,0,0,46,0,0,0,0,0,2,0,2,0,2,0,0,2,0,13,16,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\RandomStringUtilsTest.java,org.apache.commons.lang3.RandomStringUtilsTest$Anonymous1,anonymous,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,2,0,2,0,0,0,0,0,3,-1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\tuple\MutablePair.java,org.apache.commons.lang3.tuple.MutablePair,class,4,6,2,4,12,2,0,7,33,0.7954545,0.3090909,0.38181818,11,4,11,0,0,0,11,0,0,0,4,2,3,1,0,0,2,0,3,51,7,0,1,0,0,3,1,11,0,7,1,0,0,0,89,1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\builder\ReflectionDiffBuilderTest.java,org.apache.commons.lang3.builder.ReflectionDiffBuilderTest$TypeTestChildClass,innerclass,1,1,0,1,0,2,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,2,0,1,0,1,0,0,0,0,5,26,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\time\FastDateParser.java,org.apache.commons.lang3.time.FastDateParser$StrategyParser,innerclass,4,4,0,4,15,1,0,9,0,0.375,0.0,0.0,4,0,0,2,0,2,2,0,0,0,2,0,0,2,0,0,1,0,3,48,5,2,4,0,1,2,0,9,1,9,2,0,0,0,36,18,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\time\FastDatePrinter.java,org.apache.commons.lang3.time.FastDatePrinter$TwoDigitYearField,innerclass,3,3,0,3,4,1,0,3,6,1.0,0.0,0.0,4,0,3,0,0,1,4,0,1,0,1,1,0,0,0,1,1,0,1,14,1,0,0,0,0,0,3,1,2,1,0,0,0,0,34,10,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ValidateTest.java,org.apache.commons.lang3.ValidateTest$NoNullElements$WithCollection,innerclass,1,1,0,1,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,16,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\builder\HashCodeBuilderTest.java,org.apache.commons.lang3.builder.HashCodeBuilderTest$ReflectionTestCycleA,innerclass,2,2,0,2,1,1,0,1,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10,8,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\builder\HashCodeBuilderTest.java,org.apache.commons.lang3.builder.HashCodeBuilderTest$ReflectionTestCycleB,innerclass,2,2,0,2,1,1,0,1,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10,8,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\time\FastDatePrinter.java,org.apache.commons.lang3.time.FastDatePrinter$TimeZoneNumberRule,innerclass,3,3,0,3,5,1,0,3,1,0.77777785,0.33333334,0.33333334,3,0,2,0,0,1,3,0,0,0,3,2,0,1,0,2,3,0,2,28,1,0,0,0,2,0,8,7,7,6,1,0,0,0,51,10,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\compare\ComparableUtilsTest.java,org.apache.commons.lang3.compare.ComparableUtilsTest$A_is_1$B_is_10,innerclass,5,5,0,5,9,1,0,13,0,0.0,1.0,1.0,9,0,0,0,0,9,9,0,0,0,1,0,0,0,0,1,0,0,9,75,0,0,0,0,0,1,0,1,0,1,0,0,3,0,26,16,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\exception\ExceptionUtilsTest.java,org.apache.commons.lang3.exception.ExceptionUtilsTest$ExceptionWithCause,innerclass,1,1,0,1,4,3,0,1,0,0.5,1.0,1.0,4,0,2,0,0,2,4,0,0,1,2,1,0,2,0,0,1,0,0,17,1,0,0,0,0,0,1,2,0,2,0,0,0,0,33,26,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\concurrent\UncheckedExecutionException.java,org.apache.commons.lang3.concurrent.UncheckedExecutionException,class,1,4,3,1,1,5,0,0,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,6,0,0,0,0,0,0,1,1,0,1,0,0,0,0,34,1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\concurrent\FutureTasksTest.java,org.apache.commons.lang3.concurrent.FutureTasksTest,class,3,3,0,3,1,2,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,1,0,2,0,2,0,0,0,1,16,1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\stream\IntStreamsTest.java,org.apache.commons.lang3.stream.IntStreamsTest,class,3,3,0,3,2,2,0,4,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,7,0,0,0,0,0,0,0,12,1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\concurrent\ConstantInitializer.java,org.apache.commons.lang3.concurrent.ConstantInitializer,class,3,6,3,3,9,1,0,7,15,0.71428573,0.14285715,0.14285715,7,0,7,0,0,0,7,0,1,0,2,1,0,2,0,0,2,0,5,32,8,0,1,0,1,1,0,3,0,3,1,0,0,0,116,1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ValidateTest.java,org.apache.commons.lang3.ValidateTest$IsAssignable$WithoutMessage,innerclass,4,4,0,4,5,1,0,4,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,4,0,4,0,4,0,0,0,4,27,16,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FunctionsTest.java,org.apache.commons.lang3.function.FunctionsTest,class,2,2,0,2,2,1,0,11,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,3,0,1,0,1,0,0,0,0,14,1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\CharRange.java,org.apache.commons.lang3.CharRange$CharacterIterator,innerclass,2,2,0,2,14,1,0,2,0,0.4,0.33333334,0.33333334,5,0,3,2,0,0,3,0,0,0,3,0,0,3,0,0,1,0,1,63,2,0,5,0,4,0,7,13,5,4,3,0,0,0,41,26,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\ThreadUtils.java,org.apache.commons.lang3.ThreadUtils,class,6,10,4,6,41,1,0,50,325,0.9807692,0.0,0.0,26,25,22,4,0,0,22,0,0,0,2,2,1,1,0,0,2,0,51,164,24,3,8,1,0,10,5,13,6,14,1,0,5,4,162,1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\text\translate\NumericEntityUnescaperTest.java,org.apache.commons.lang3.text.translate.NumericEntityUnescaperTest,class,3,3,0,3,3,2,0,3,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,21,0,15,0,11,0,0,0,1,40,1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\compare\ComparableUtils.java,org.apache.commons.lang3.compare.ComparableUtils$ComparableCheckBuilder,innerclass,2,2,0,2,15,1,0,7,15,0.4,0.47619048,0.47619048,10,0,7,3,0,0,7,0,0,0,1,0,0,1,0,0,1,0,0,33,9,0,1,0,0,0,5,1,0,1,0,0,0,0,46,9,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\function\FailableObjLongConsumer.java,org.apache.commons.lang3.function.FailableObjLongConsumer,interface,3,5,2,3,2,1,0,0,1,0.5,0.0,0.0,2,1,0,0,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,9,1,0,0,0,0,2,0,1,0,3,0,0,0,1,39,1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\LocaleUtils.java,org.apache.commons.lang3.LocaleUtils$SyncAvoid,innerclass,0,0,0,0,1,1,0,4,0,NaN,NaN,NaN,0,0,0,0,0,0,1,0,0,0,2,2,0,2,0,0,2,0,4,9,0,0,0,0,0,0,0,3,0,3,0,0,0,0,18,8,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\util\FluentBitSetTest.java,org.apache.commons.lang3.util.FluentBitSetTest,class,6,7,1,6,169,2,0,36,529,0.7282609,0.26744187,0.26744187,46,0,44,2,0,0,44,0,0,0,2,0,0,2,0,0,0,0,0,1287,2,93,15,13,0,439,950,215,93,147,2,0,0,8,133,1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\text\StrBuilder.java,org.apache.commons.lang3.text.StrBuilder,class,12,32,20,12,381,4,0,96,5273,0.8388889,0.24806635,0.29475352,150,0,145,3,2,0,147,0,0,0,6,2,0,3,2,1,2,0,55,1319,202,31,70,0,5,20,193,194,109,113,4,0,3,2,554,1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\concurrent\EventCountCircuitBreakerTest.java,org.apache.commons.lang3.concurrent.EventCountCircuitBreakerTest$ChangeListener,innerclass,0,0,0,0,3,1,0,9,0,0.16666667,1.0,1.0,3,0,2,0,0,1,3,0,0,0,2,0,0,2,0,0,2,0,0,19,0,0,0,0,0,4,0,4,0,4,0,0,0,0,51,26,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\function\FailableIntFunction.java,org.apache.commons.lang3.function.FailableIntFunction,interface,3,5,2,3,2,1,0,0,1,0.5,0.0,0.0,2,1,0,0,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,7,1,0,0,0,0,2,0,1,0,2,0,0,0,1,35,1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\concurrent\AtomicInitializerSupplierTest.java,org.apache.commons.lang3.concurrent.AtomicInitializerSupplierTest,class,8,8,0,8,2,4,0,6,1,0.0,0.0,0.0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0
